Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Negative Regulation Of Gene Expression (GO:0010629),2/336,0.0324079335777272,0.0602269950324588,0,0,7.843912175648702,26.8995360850336,TGFB2;PTBP2
GO_Biological_Process_2023,Odontogenesis (GO:0042476),1/39,0.0326505321055088,0.0602269950324588,0,0,32.80427631578947,112.25276043705767,TGFB2
GO_Biological_Process_2023,Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209),1/39,0.0326505321055088,0.0602269950324588,0,0,32.80427631578947,112.25276043705767,PLCE1
GO_Biological_Process_2023,Digestive Tract Development (GO:0048565),1/39,0.0326505321055088,0.0602269950324588,0,0,32.80427631578947,112.25276043705767,TGFB2
GO_Biological_Process_2023,Regulation Of Chemokine Production (GO:0032642),1/41,0.0342975737471893,0.0620081962449184,0,0,31.1609375,105.09589136420657,C5
GO_Biological_Process_2023,Stem Cell Differentiation (GO:0048863),1/41,0.0342975737471893,0.0620081962449184,0,0,31.1609375,105.09589136420657,TGFB2
GO_Biological_Process_2023,Visual System Development (GO:0150063),1/41,0.0342975737471893,0.0620081962449184,0,0,31.1609375,105.09589136420657,TGFB2
GO_Biological_Process_2023,Monoatomic Cation Transport (GO:0006812),1/42,0.0351201045195048,0.0626652845348027,0,0,30.39939024390244,101.80699657630194,PIEZO2
GO_Biological_Process_2023,Collagen Fibril Organization (GO:0030199),1/42,0.0351201045195048,0.0626652845348027,0,0,30.39939024390244,101.80699657630194,TGFB2
GO_Biological_Process_2023,Positive Regulation Of miRNA Transcription (GO:1902895),1/43,0.035941975922897,0.0637153209542266,0,0,29.674107142857142,98.6916120526478,TGFB2
GO_Biological_Process_2023,Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),1/45,0.0375837425829818,0.066195882097768,0,0,28.322443181818183,92.93113891804632,PLCE1
GO_Biological_Process_2023,Male Gonad Development (GO:0008584),1/46,0.0384036388314902,0.0667783019171772,0,0,27.691666666666663,90.26384147630849,TGFB2
GO_Biological_Process_2023,Development Of Primary Male Sexual Characteristics (GO:0046546),1/46,0.0384036388314902,0.0667783019171772,0,0,27.691666666666663,90.26384147630849,TGFB2
GO_Biological_Process_2023,Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718),1/47,0.0392228776844792,0.067771174733309,0,0,27.088315217391305,87.72537577432398,TGFB2
GO_Biological_Process_2023,Cellular Response To Mechanical Stimulus (GO:0071260),1/48,0.0400414596344939,0.0684332033782041,0,0,26.51063829787234,85.306988915029,PIEZO2
